review_id,sentence_id,text,category,polarity,target,from_num,to_num
348,286:0,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;",BATTERY#OPERATION_PERFORMANCE,positive,,0,0
386,88:4,"Very dissappointed becase I have had toshibas for years, and never a issue.",LAPTOP#GENERAL,negative,,0,0
115,288:19,"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",LAPTOP#DESIGN_FEATURES,negative,,0,0
389,189:4,My friends are in awe every time they come over!,LAPTOP#GENERAL,positive,,0,0
369,124:5,"The 4 USB ports are nice, but the two on the side only work now and then.",LAPTOP#DESIGN_FEATURES,positive,,0,0
19,124:7,"Did I mention everything about it, from size to weight to keyboard screams BULK?",LAPTOP#DESIGN_FEATURES,negative,,0,0
264,290:1,I love it so much.,LAPTOP#GENERAL,positive,,0,0
304,389:1,Maybe not the cutting edge (Satellite L455D) but it is a workhorse.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
236,96:3,DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,COMPANY#GENERAL,negative,,0,0
262,57:1,Easy learning curve.,LAPTOP#USABILITY,positive,,0,0
80,39:11,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,LAPTOP#PRICE,neutral,,0,0
32,368:1,The Toshiba Satellite has been more than I expected for the price.,LAPTOP#PRICE,neutral,,0,0
334,310:4,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,SOFTWARE#USABILITY,positive,,0,0
121,386:0,"Great, quick laptop for the money.",LAPTOP#PRICE,neutral,,0,0
347,40:6,"I don't do any high tech stuff on it, just write papers, check mail, and sometimes play games, so I can't reccomend it if you are in the computer field.",LAPTOP#MISCELLANEOUS,neutral,,0,0
350,73:3,keys are all in weird places and is way too large for the way it is designed.,LAPTOP#DESIGN_FEATURES,negative,,0,0
60,307:5,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,KEYBOARD#DESIGN_FEATURES,positive,,0,0
308,8:2,May be better for the occasional web surfer.,LAPTOP#MISCELLANEOUS,neutral,,0,0
16,176:2,"A little pricey but it is well, well worth it.",LAPTOP#GENERAL,positive,,0,0
283,72:4,As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art .....,LAPTOP#MISCELLANEOUS,positive,,0,0
362,269:5,the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,LAPTOP#USABILITY,positive,,0,0
104,213:10,"After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.",SUPPORT#QUALITY,negative,,0,0
122,231:8,Those moments in thime where you want to throw something against the wall?,LAPTOP#GENERAL,negative,,0,0
214,130:7,Now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,SUPPORT#PRICE,negative,,0,0
154,277:2,"The screen takes some getting use to, because it is smaller than the laptop.",DISPLAY#USABILITY,neutral,,0,0
185,145:0,Purchased a Toshiba Lap top it worked good until just after the warrenty went out.,LAPTOP#OPERATION_PERFORMANCE,neutral,,0,0
387,338:2,It was over rated!,LAPTOP#GENERAL,negative,,0,0
148,92:1,I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,SUPPORT#QUALITY,negative,,0,0
68,59:2,Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,HARDWARE#QUALITY,negative,,0,0
70,390:0,lots of preloaded software.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
152,365:3,I would highly recommend this one to my friends,LAPTOP#GENERAL,positive,,0,0
349,149:0,the mouse pad and buttons are the worst i've ever seen.,MOUSE#GENERAL,negative,,0,0
303,105:5,Went silently.,MOTHERBOARD#QUALITY,negative,,0,0
179,235:5,"Also the speakers are not very loud, But it is a netbook.",MULTIMEDIA_DEVICES#QUALITY,neutral,,0,0
211,239:8,"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",MULTIMEDIA_DEVICES#QUALITY,neutral,,0,0
216,41:2,"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",LAPTOP#MISCELLANEOUS,positive,,0,0
292,283:2,Good laptop for the money.,LAPTOP#PRICE,neutral,,0,0
7,296:5,Mac is not made for gaming.,LAPTOP#MISCELLANEOUS,negative,,0,0
266,102:4,I use a cooling pad but it doesn't help.,LAPTOP#MISCELLANEOUS,negative,,0,0
54,213:0,"Not a bad laptop, it's a bit slow, but gets the job done.",LAPTOP#OPERATION_PERFORMANCE,neutral,,0,0
300,8:1,Not good for a person who gets online daily.,LAPTOP#MISCELLANEOUS,negative,,0,0
19,189:5,"I got it for Christmas, and I was so excited to set it up!",LAPTOP#GENERAL,positive,,0,0
41,295:0,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,LAPTOP#QUALITY,neutral,,0,0
10,100:3,"The hard drive crashed as well, and I had to buy a new  power cord.",POWER_SUPPLY#QUALITY,negative,,0,0
46,104:0,"At first when I got this product, I loved it.",LAPTOP#GENERAL,positive,,0,0
283,277:2,"The screen takes some getting use to, because it is smaller than the laptop.",DISPLAY#USABILITY,neutral,,0,0
341,6:11,"It is absolutely horrible to use, despite all its so called advanced features.",LAPTOP#USABILITY,negative,,0,0
213,269:7,the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
262,8:2,May be better for the occasional web surfer.,LAPTOP#MISCELLANEOUS,neutral,,0,0
154,44:1,Keyboard is reasonable size.,KEYBOARD#DESIGN_FEATURES,positive,,0,0
97,6:4,This is the complete opposite to an ergonomic design.,LAPTOP#USABILITY,negative,,0,0
114,331:0,Took it back as it was defective.,LAPTOP#QUALITY,negative,,0,0
185,213:1,The lcd screen stopped working on mine after 10 months.,DISPLAY#OPERATION_PERFORMANCE,negative,,0,0
147,230:12,I waited and waited and no laptop.,SUPPORT#QUALITY,negative,,0,0
336,264:2,"without a big ol' clunky machine in my backpack, I feel like I can do programming homework anywhere.",LAPTOP#MISCELLANEOUS,positive,,0,0
252,104:9,"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.",LAPTOP#DESIGN_FEATURES,negative,,0,0
348,7:2,I Hate it!,LAPTOP#GENERAL,negative,,0,0
326,130:8,They had me send in the machine last April returned it to me in May with no documentation on what was done it anything.,SUPPORT#QUALITY,negative,,0,0
165,239:1,It's priced very reasonable and works very well right out of the box.,LAPTOP#PRICE,positive,,0,0
220,280:1,"still testing the battery life as i thought it would be better, but am very happy with the upgrade.",BATTERY#OPERATION_PERFORMANCE,neutral,,0,0
262,354:0,This is a great little computer for the price.,LAPTOP#PRICE,neutral,,0,0
143,154:4,"I am constantly trying to uninstall programs, clean cookies, and delete unused files.",LAPTOP#USABILITY,negative,,0,0
364,130:9,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,LAPTOP#CONNECTIVITY,negative,,0,0
30,236:0,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,LAPTOP#USABILITY,positive,,0,0
193,235:5,"Also the speakers are not very loud, But it is a netbook.",MULTIMEDIA_DEVICES#QUALITY,neutral,,0,0
317,66:0,I absolutely love my mac!,LAPTOP#GENERAL,positive,,0,0
380,230:4,I paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,LAPTOP#DESIGN_FEATURES,negative,,0,0
102,43:3,I would not recommend this product to anyone.,LAPTOP#GENERAL,negative,,0,0
59,200:0,"Great Laptop for the price, works well with action pack games.",LAPTOP#PRICE,neutral,,0,0
147,391:1,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",LAPTOP#DESIGN_FEATURES,positive,,0,0
234,150:0,dell is a decently made pc.,LAPTOP#GENERAL,neutral,,0,0
338,376:3,Thank you for your great product!,LAPTOP#GENERAL,positive,,0,0
354,307:5,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,KEYBOARD#QUALITY,positive,,0,0
115,240:2,"I'm glad I bought this laptop, it was worth the few ($100) extra dollars.",LAPTOP#PRICE,neutral,,0,0
310,282:1,I've been impressed with the battery life and the performance for such a small amount of memory.,MEMORY#DESIGN_FEATURES,neutral,,0,0
24,81:0,"Good keyboard, long battery life, largest hard drive and windows 7.",KEYBOARD#GENERAL,positive,,0,0
381,101:1,No I am generous calling it slow.,LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
240,294:0,"I've had the MacBook Pro 15 for about three weeks, and it really is a great computer.",LAPTOP#GENERAL,positive,,0,0
202,231:10,That's how frustrating it was.,LAPTOP#GENERAL,negative,,0,0
368,41:2,"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",BATTERY#OPERATION_PERFORMANCE,positive,,0,0
147,1:5,The mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,MOUSE#USABILITY,neutral,,0,0
373,130:4,5 months dead again.,LAPTOP#QUALITY,negative,,0,0
95,71:2,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",POWER_SUPPLY#QUALITY,negative,,0,0
93,36:0,I think this computer is super lame.,LAPTOP#QUALITY,negative,,0,0
371,363:1,For the price and what I get out of it has exceeded my expectations.,LAPTOP#GENERAL,positive,,0,0
292,366:12,WOULD PAY MORE FOR IT IF I HAD TOO!,LAPTOP#GENERAL,positive,,0,0
189,44:3,Charger seems large for this class of computer.,POWER_SUPPLY#DESIGN_FEATURES,negative,,0,0
358,166:6,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",SUPPORT#QUALITY,positive,,0,0
352,143:0,Runs Hot,LAPTOP#QUALITY,negative,,0,0
214,39:11,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,LAPTOP#PRICE,neutral,,0,0
273,81:0,"Good keyboard, long battery life, largest hard drive and windows 7.",OS#GENERAL,neutral,,0,0
339,56:1,Keyboard is great but primary and secondary control buttons could be more durable.,KEYBOARD#QUALITY,negative,,0,0
160,351:3,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,LAPTOP#USABILITY,negative,,0,0
174,93:5,If this is an improvement in Customer Service then I would hate too see what it was before!,SUPPORT#QUALITY,negative,,0,0
389,169:0,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",LAPTOP#QUALITY,positive,,0,0
282,344:3,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",MOUSE#USABILITY,neutral,,0,0
344,312:2,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,BATTERY#OPERATION_PERFORMANCE,positive,,0,0
58,263:8,This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)!,LAPTOP#GENERAL,positive,,0,0
105,71:2,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",POWER_SUPPLY#QUALITY,negative,,0,0
24,394:13,Once I removed all the software the laptop loads in 15-20 seconds.,LAPTOP#OPERATION_PERFORMANCE,neutral,,0,0
213,213:10,"After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.",SUPPORT#QUALITY,negative,,0,0
374,73:1,tons of bloatware and junk programs.,LAPTOP#DESIGN_FEATURES,negative,,0,0
308,312:4,"I upgraded it's RAM to 2GB, I am very happy with it.",MEMORY#DESIGN_FEATURES,neutral,,0,0
386,204:4,"It is easy to use, has great screen quality, and every so light weight.",LAPTOP#USABILITY,positive,,0,0
325,122:1,Weaknesses:A bad videocard!,GRAPHICS#GENERAL,negative,,0,0
328,22:5,"The video card is great for media, and above average for gaming, but not a gamers first choice.",GRAPHICS#MISCELLANEOUS,positive,,0,0
78,263:8,This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)!,LAPTOP#USABILITY,negative,,0,0
288,319:4,The body is a bit cheaply made so it will be interesting to see how long it holds up.,LAPTOP#QUALITY,negative,,0,0
70,374:2,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,MOUSE#QUALITY,negative,,0,0
41,58:6,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",SOFTWARE#DESIGN_FEATURES,neutral,,0,0
289,164:6,I also travel with it and it never gives me any problems.,LAPTOP#GENERAL,positive,,0,0
289,338:1,"A cheaper price should not equal a ""cheap"" product.",LAPTOP#PRICE,neutral,,0,0
58,333:0,I'm really impressed with the quality and performance for the price of the computer.,LAPTOP#PRICE,neutral,,0,0
331,127:2,"Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",SUPPORT#QUALITY,negative,,0,0
22,128:12,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",LAPTOP#GENERAL,negative,,0,0
353,1:5,The mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,MOUSE#USABILITY,neutral,,0,0
5,374:12,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
197,104:1,"The computer itself was fast, ran smoothly, and had no problems.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
239,85:10,"I love my Apple, it is quick and easy to use.",LAPTOP#GENERAL,positive,,0,0
57,299:2,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,LAPTOP#DESIGN_FEATURES,positive,,0,0
13,324:2,Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,LAPTOP#MISCELLANEOUS,neutral,,0,0
92,344:3,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",MOUSE#USABILITY,neutral,,0,0
105,12:2,"While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.",LAPTOP#MISCELLANEOUS,positive,,0,0
267,173:2,Only thing I would want to add to this is an internal bluray read/write drive.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
267,19:0,it is the worst computer dell ever made.,LAPTOP#GENERAL,negative,,0,0
29,367:3,It's super fast and a great value for the price!,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
343,289:1,I didn't want to buy a generic brand computer but it is really nice.,COMPANY#GENERAL,neutral,,0,0
37,130:9,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,SUPPORT#QUALITY,negative,,0,0
239,393:3,"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",LAPTOP#DESIGN_FEATURES,positive,,0,0
81,307:8,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",SOFTWARE#DESIGN_FEATURES,neutral,,0,0
193,350:5,Not enough time for me to give it 5 stars!,LAPTOP#GENERAL,neutral,,0,0
77,135:0,The So called laptop Runs to Slow and I hate it!,LAPTOP#GENERAL,negative,,0,0
295,266:1,"It is a big big, but since it has a 18.4"" screen what would you expect!",LAPTOP#DESIGN_FEATURES,neutral,,0,0
128,202:0,"It has far exceeded my expectations for power, storage, and abilitiy.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
185,390:0,lots of preloaded software.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
234,239:7,"That being said, it still runs video in full screen decently.",DISPLAY#OPERATION_PERFORMANCE,neutral,,0,0
28,343:8,I just hope the reputation that Toshiba has is true and I won't have to worry about a crash.,COMPANY#GENERAL,neutral,,0,0
41,342:3,The battery doesn't last long but I'm sure an upgrade battery would solve that problem.,BATTERY#OPERATION_PERFORMANCE,neutral,,0,0
328,318:0,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",LAPTOP#DESIGN_FEATURES,negative,,0,0
236,337:0,"I love this product because it is Toshiba and its 15.6"".",COMPANY#GENERAL,positive,,0,0
169,315:0,"the key bindings take a little getting used to, but have loved the Macbook Pro.",KEYBOARD#USABILITY,neutral,,0,0
262,269:7,the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
100,22:5,"The video card is great for media, and above average for gaming, but not a gamers first choice.",GRAPHICS#MISCELLANEOUS,negative,,0,0
213,95:2,"*IF YOU ARE LOOKING FOR A GOOD LAPTOP, THIS IS NOT IT!",LAPTOP#GENERAL,negative,,0,0
154,340:0,Satisfy what I paid for it.,LAPTOP#PRICE,neutral,,0,0
346,135:1,Do not  buy it!,LAPTOP#GENERAL,negative,,0,0
160,177:1,Might not make the avid gamer happy but I don't really think that is what this computer is designed for.,LAPTOP#MISCELLANEOUS,neutral,,0,0
354,7:2,I Hate it!,LAPTOP#GENERAL,negative,,0,0
197,22:0,"With all the goodies inside this machine, it is a value.",LAPTOP#GENERAL,positive,,0,0
101,289:1,I didn't want to buy a generic brand computer but it is really nice.,COMPANY#GENERAL,neutral,,0,0
76,326:3,"If you're not wanting to be mobile, this is a good laptop to sit on a desk.",LAPTOP#GENERAL,positive,,0,0
390,52:10,"Steve Jobs, probably needs help and donations, and cannot afford a reasonable offers for people that truly are trying to support his baby.",COMPANY#GENERAL,negative,,0,0
45,301:4,Once again apple stands alone at the top of the charts.,COMPANY#GENERAL,positive,,0,0
306,390:0,lots of preloaded software.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
19,384:0,I've haven't had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off.,PORTS#QUALITY,negative,,0,0
318,277:2,"The screen takes some getting use to, because it is smaller than the laptop.",DISPLAY#USABILITY,neutral,,0,0
170,366:9,"I just love this lap top, I just wish it were all silver or they had all black.",LAPTOP#DESIGN_FEATURES,neutral,,0,0
344,338:1,"A cheaper price should not equal a ""cheap"" product.",LAPTOP#PRICE,neutral,,0,0
100,391:25,"If you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.",LAPTOP#GENERAL,positive,,0,0
197,1:9,"Obviously, this Macbook is P-E-R-F-E-C-T for me because it does exactly what I need in an easy-to-function way.",LAPTOP#USABILITY,positive,,0,0
331,390:2,"tosiba has a good reputation, my llast computer was an acer.",COMPANY#GENERAL,positive,,0,0
242,71:2,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",POWER_SUPPLY#QUALITY,negative,,0,0
39,44:2,Small screen somewhat limiting but great for travel.,LAPTOP#PORTABILITY,positive,,0,0
43,213:13,"After they found no other way, they told me to courier it to them(since they don't allow the use of the post office) at my expense, and sent me a 4 page list of very specific packaging instructions to follow or it wouldn't be covered.",SUPPORT#QUALITY,negative,,0,0
281,288:15,It also does not have bluetooth.,LAPTOP#DESIGN_FEATURES,negative,,0,0
290,310:2,"It pretty much does everything we could ever need, and looks great to boot.",LAPTOP#DESIGN_FEATURES,positive,,0,0
295,97:12,Sometimes the screen even goes black on this computer.,DISPLAY#OPERATION_PERFORMANCE,negative,,0,0
31,130:4,5 months dead again.,LAPTOP#QUALITY,negative,,0,0
165,257:8,"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",SOFTWARE#GENERAL,positive,,0,0
114,171:4,My house is now 100% Macbook.,LAPTOP#GENERAL,positive,,0,0
355,363:1,For the price and what I get out of it has exceeded my expectations.,LAPTOP#PRICE,neutral,,0,0
30,284:1,"Am very glad I bought it, great netbook, low price.",LAPTOP#PRICE,positive,,0,0
111,301:1,It is everything that I would want in a computer.,LAPTOP#GENERAL,positive,,0,0
282,40:6,"I don't do any high tech stuff on it, just write papers, check mail, and sometimes play games, so I can't reccomend it if you are in the computer field.",LAPTOP#MISCELLANEOUS,neutral,,0,0
36,275:0,"I love HP,, it's the only computer/printer we will buy.",LAPTOP#GENERAL,positive,,0,0
206,294:1,I have only had PCs with Windows before so this takes a little getting use to.,OS#USABILITY,neutral,,0,0
77,93:0,This is my first Dell I heard their customer service was lacking and that they were working on improving it!,SUPPORT#QUALITY,neutral,,0,0
291,128:12,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",LAPTOP#GENERAL,negative,,0,0
259,230:13,Finally after months of research the discovered that they mailed it to a Walmart and there probably would be no way to find the box.,SUPPORT#QUALITY,negative,,0,0
43,273:2,The unibody design is edgy and durable.,LAPTOP#DESIGN_FEATURES,positive,,0,0
285,304:1,The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS#QUALITY,positive,,0,0
43,45:5,It may take a little getting used to but you don't have to worry about viruses or other headaches.,LAPTOP#QUALITY,positive,,0,0
34,306:2,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",LAPTOP#USABILITY,neutral,,0,0
71,201:4,It has all the features that are necessary for college and if not they are able to be added onto the computer.,LAPTOP#DESIGN_FEATURES,positive,,0,0
344,391:22,I know what 7 hrs of battery looks like.,BATTERY#OPERATION_PERFORMANCE,negative,,0,0
167,93:3,They sent me a replacement part and without informing me are requiring that I return it within 15 days or contact them and let them know the broken part will be returned later.,SUPPORT#QUALITY,negative,,0,0
71,32:6,Another issue I have with it is the battery.,BATTERY#GENERAL,negative,,0,0
68,315:0,"the key bindings take a little getting used to, but have loved the Macbook Pro.",KEYBOARD#USABILITY,neutral,,0,0
262,92:7,This was the 3rd day and part still had not been shipped.,SUPPORT#QUALITY,negative,,0,0
52,69:4,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",SOFTWARE#OPERATION_PERFORMANCE,positive,,0,0
331,228:1,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",BATTERY#QUALITY,negative,,0,0
220,11:12,Lightweight and the screen is beautiful!,DISPLAY#GENERAL,positive,,0,0
349,259:8,"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!",LAPTOP#MISCELLANEOUS,positive,,0,0
173,348:1,"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",DISPLAY#QUALITY,negative,,0,0
178,10:2,and its really cheap and you wont regret buying it.,LAPTOP#PRICE,positive,,0,0
370,213:4,even though I had the receipt in front of me proving it still had 2 months left on the warranty.,SUPPORT#QUALITY,negative,,0,0
32,231:9,"Yeah, I wanted to throw that lap top out the window and light it on fire.",LAPTOP#GENERAL,negative,,0,0
382,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.",LAPTOP#DESIGN_FEATURES,negative,,0,0
167,306:7,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,SOFTWARE#DESIGN_FEATURES,neutral,,0,0
47,308:7,"So far, so good.",LAPTOP#GENERAL,positive,,0,0
147,58:6,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",SOFTWARE#DESIGN_FEATURES,neutral,,0,0
374,319:4,The body is a bit cheaply made so it will be interesting to see how long it holds up.,LAPTOP#QUALITY,negative,,0,0
48,45:5,It may take a little getting used to but you don't have to worry about viruses or other headaches.,LAPTOP#QUALITY,positive,,0,0
379,349:2,This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,LAPTOP#MISCELLANEOUS,negative,,0,0
78,367:3,It's super fast and a great value for the price!,LAPTOP#PRICE,neutral,,0,0
291,88:3,Don't waste your money or time.,LAPTOP#GENERAL,negative,,0,0
373,345:3,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",KEYBOARD#GENERAL,neutral,,0,0
24,269:0,THis computer may be small but it is one heck of a power horse.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
266,298:0,"Waiting for the i7 was well worth it, great value for the price.",LAPTOP#PRICE,neutral,,0,0
178,147:1,The right speaker did not work.,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,,0,0
240,6:1,It is held in place magnetically.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
274,288:15,It also does not have bluetooth.,LAPTOP#DESIGN_FEATURES,negative,,0,0
329,196:9,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,SOFTWARE#USABILITY,negative,,0,0
346,145:0,Purchased a Toshiba Lap top it worked good until just after the warrenty went out.,LAPTOP#QUALITY,neutral,,0,0
391,228:3,The machine is slow to boot up and occasionally crashes completely.,LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
331,391:18,Enabling the battery timer is useless.,BATTERY#MISCELLANEOUS,negative,,0,0
55,393:8,another satisfied customer.,LAPTOP#GENERAL,positive,,0,0
320,154:10,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",KEYBOARD#QUALITY,negative,,0,0
193,333:2,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",MEMORY#DESIGN_FEATURES,neutral,,0,0
46,256:1,"what an elegant, wonderful machine.",LAPTOP#DESIGN_FEATURES,positive,,0,0
340,329:5,Keys stick periodically and I havent had the laptop for 45 days yet.,KEYBOARD#QUALITY,negative,,0,0
371,22:9,"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",GRAPHICS#GENERAL,neutral,,0,0
328,31:11,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
213,68:1,But the screen size is not that bad for email and web browsing.,DISPLAY#DESIGN_FEATURES,neutral,,0,0
284,318:0,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",CPU#MISCELLANEOUS,neutral,,0,0
134,97:7,I have had no luck with staples or HP to resolve this problem.,SUPPORT#QUALITY,negative,,0,0
371,200:2,but other then that I would give this product a 4 in hafe stars.,LAPTOP#GENERAL,positive,,0,0
385,58:6,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",SOFTWARE#DESIGN_FEATURES,neutral,,0,0
124,319:0,This is a great value for the money.,LAPTOP#PRICE,neutral,,0,0
320,282:1,I've been impressed with the battery life and the performance for such a small amount of memory.,MEMORY#DESIGN_FEATURES,neutral,,0,0
269,60:3,They are asking me to ship the unit back to fix it at their site.,SUPPORT#QUALITY,neutral,,0,0
48,154:7,"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",SOFTWARE#OPERATION_PERFORMANCE,negative,,0,0
356,154:3,With in weeks of purchasing my computer is began to slow down.,LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
171,369:0,"I enjoy very much my new Toshiba, purchased specifially for attending online schooling.",LAPTOP#GENERAL,positive,,0,0
93,325:2,I dislike the quality and the placement of the speakers.,MULTIMEDIA_DEVICES#QUALITY,negative,,0,0
329,31:0,"From the start, when you open the box you see a completely different class of machine.",LAPTOP#GENERAL,positive,,0,0
122,269:0,THis computer may be small but it is one heck of a power horse.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
50,93:9,Breaking within 1 year of purchase and speaking to 4+ people to report the damaged part will be returned late!,SUPPORT#QUALITY,negative,,0,0
